Title,cluster
The company takes care of candidates quite well,3
Không minh bạch tiền team building.,3
"Sếp và nhân viên thân thiện, máy móc, thiết bị đầy đủ, nhiều phúc lợi",3
Great place to work,0
Nhóm BOT model có nhiều dự án Product lớn và thú vị,1
"Manager cởi mở, giờ giấc thoải mái, có nhiều benefits và traning cho nhân viên",2
"Môi trường tốt, lương và benefit cạnh tranh so với thị trường",3
Cảm nhận về CBTW,0
CBTW is a great place to work,0
"Công ty có văn hóa gắn kết, nhưng cần cải thiện phúc lợi",1
Nơi làm việc năng động và nhiều cơ hội phát triển,2
Decent Workplace with Areas to Improve,3
Collaborative and Fun Workplace,3
My Experience at CBTW,0
My Experience at CBTW,0
Công ty chuyên nghiệp nhất từng làm qua,1
Modern Company,3
Công ty cung cấp trang thiết bị đầy đủ cho nhân viên,3
Great Place to Work - Its really amazing to be a part of CBTW,0
Modern Company - Nice QA Department,1
Công ty đa quốc gia,1
Great Place to Work - Its really amazing to be a part of PTC,0
Great Place to work and improvement,0
Amazing experience!,3
Môi trường làm việc tốt,2
Mọi thứ đều tốt,2
"Công ty tốt, môi trường chuyên nghiệp, thời gian flexible",1
Môi trường làm việc tốt,2
Nice working space,1
Great place to work,0
Công ty rất tốt,1
"Công ty tốt, có thể học hỏi nhiều",2
Môi trường rất đáng thử,3
"Công ty tốt, môi trường chuyên nghiệp, thời gian flexible",1
Great Place to Work,0
"""Môi trường tốt""",2
Lãnh đạo tham gia và gắn kết với nhân viên,3
"Môi trường làm việc thoải mái, cơ sở vật chất hiện đại",2
Everything is good.,3
Môi trường làm việc tốt,2
Tùy suy nghĩ mn về việc tốt hay không,1
Challenging & competitive environment,3
"Lương cạnh tranh, team vui",3
Highly recommend,0
Đồng nghiệp rất tốt,0
Cũng tạm ổn,3
"chương trình training hay, nhiều dự án thử thách",1
PYCO Group - A really good working environment,3
"Môi trường năng động, nhân viên thân thiện",2
"Good lắm, thân thiện, mọi thứ ok",3
Nơi để học hỏi,2
Môi trường làm việc cởi mở,2
Không thích hợp ở lâu,0
Công ty tốt để làm việc,2
Challenging but Stress-free environment,2
Môi trường làm việc rất tốt,2
"Nhiều dự án đa dạng, áp lực cao",0
Môi trường thân thiện như một gia đình,3
Môi trường làm việc năng động,2
Good company but still need to improve processes in many aspects,3
"Công ty tốt, cho WFH",1
"Chính sách, phúc lợi tốt, môi trường làm việc tốt",2
Công ty đối đãi nhân viên rất tốt,1
"Lương cao, chế độ tốt.",1
Thật tuyệt vời khi là một thành viên của Meeyland,0
Một nơi đáng để làm việc và cống hiến.,3
công ty 100% cổ phần và nhà đầu tư Việt Nam tuyệt vời nhất mình được biết.,1
Phúc lợi bảo hiểm sức khỏe và thai sản tốt,2
"Môi trường làm việc nice, mức lương cạnh tranh",3
"Văn phòng đẹp, chế độ phúc lợi ổn, công việc có thử thách không nhàm chán",3
Môi trường làm việc tuyệt vời,2
Nơi làm việc rất lý tưởng cho các dev,3
Công ty đang đi xuống,1
Môi trường linh hoạt,2
"Môi trường làm việc nice, nhiều cây xanh, hoa tươi mỗi ngày",1
Công ty môi trường làm việc tốt,2
Thích đi đến công ty làm hơn mặc dù được remote,1
"Môi trường làm việc đề cao tính học hỏi và chia sẻ, mức lương cạnh tranh.",3
"Môi trường làm việc tốt, mức lương cạnh tranh, đề cao tính chủ động",3
CF là công ty có chế độ đãi ngộ rất tốt,1
Môi trường làm việc tuyệt vời,2
"Văn phòng đẹp, môi trường thoải mái",2
Creative Force là công ty đầu tiên mình gắn bó được trên 2 năm :))),3
Công việc và chế độ rất tốt nhưng vẫn có một số điểm cần cải thiện,1
Công ty xứng đáng chọn nơi làm việc lâu dài,2
Môi trường làm việc chuyên nghiệp,2
"Môi trường Bắc Âu chuyên nghiệp, nhiều cơ hội và thử thách",2
"Thời gian làm việc thoải mái, đồng nghiệp support tốt",2
"Giờ giấc linh hoạt, môi trường khá tốt để học hỏi",2
Công ty product tốt nhất mình từng làm việc,1
Công ty tốt nhất trong các công ty mình đã đi làm tới giờ,1
"Môi trường làm việc thoải mái, đồng nghiệp thân thiện, văn phòng rộng đẹp.",3
Một trong những cty product đáng để làm việc nha!,1
"Môi trường làm việc thoải mái, hoa tươi ngập tràn văn phòng",3
Môi trường làm việc chuyên nghiệp,2
"Môi trường làm việc quốc tế, cởi mở và đề cao tinh thần học hỏi",2
"Great environment, modern office, collaborative team, challenging projects.",3
Môi trường làm việc tốt,2
"Môi trường làm việc thoải mái,cơ hội phát triển tốt",2
Ideal workplace,3
Chế độ phúc lợi tốt,2
"Môi trường tốt, công ty phát triển, nhân viên phát triển",2
Môi trường nhiều tiềm năng để phát triển,2
"Phúc lợi công ty tốt, môi trường làm việc thoải mái",2
"Môi trường năng động, chế độ đầy đủ",2
Công ty product Đan Mạch,1
"Công ty Bắc Âu với văn hóa làm việc cởi mở, work-life balance",0
Rất đáng để mọi người gia nhập,1
Thật tuyệt vời khi gia nhập gia đinh Creative Force,1
"Chế độ phúc lợi tốt, thoải mái làm việc.",2
Phúc lợi tốt,2
Đi làm vì đam mê,1
"Phúc lợi nhân viên tốt, hạnh phúc khi đã gia nhập CF",1
"Môi trường làm việc thoải mái, có chính sách bảo hiểm cho người thân",2
"Môi trường làm việc thoải mái, thân thiện, phù hợp phát triển bản thân",2
Nhiều lúc chán chả buồn nói!,3
"Môi trường làm việc thoải mái, giờ giấc linh hoạt",2
Gia nhập CF là một lựa chọn sáng suốt,1
Mình thấy công ty là 1 môi trường làm việc khá tốt,2
Môi trường làm việc và chế độ phúc lợi tuyệt vời,2
"Sản phẩm hay, văn phòng đẹp, môi trường và văn hóa tốt",2
Nơi trải nghiệm tuyệt vời và môi trường thân thiện,2
"Môi trường tốt, Back office support tuyệt vời, Ae Dev trình cao",2
Môi trường làm việc và chế độ phúc lợi tốt,2
"Môi trường làm việc thoải mái, rất tốt để học hỏi và phát triển",2
Môi trường và chế độ cực tốt. Rất đáng để join.,1
"Môi trường thân thiện, phù hợp gắn bó lâu dài",3
Nhìn chung là khá tốt,2
Flexible Time,1
Thời gian flexible,1
Đỉnh cao của flexible,1
"Môi trường làm việc học hỏi tốt, nhiều cơ hội thăng tiến cho mọi người",2
Một công ty đáng để join,1
Đáng để thử,3
Môi trường rất tốt để học hỏi và phát triển,2
"Môi trường làm việc tốt, phúc lợi công ty tốt",2
Môi trường làm việc thoải mái 😄,2
"Môi trường làm việc ""siêu"" flexible",2
"Môi trường thân thiện, cởi mở, 1 nơi tốt để phát triển",2
Cảm nhận hiện tại là happy,0
"Môi trường làm việc tốt, chế độ phúc lợi tốt",2
"Môi trường năng động, thoải mái",2
Luôn luôn lắng nghe để cùng nhau cải thiện,1
"Môi trường & chế độ tốt, được học hỏi nhiều",2
"Môi trường làm việc tốt, mọi người thân thiện, dễ gần.",2
Môi trường làm việc và chế độ công ty tốt,2
Môi trường rất tốt,2
Nơi làm việc tuyệt vời là nơi có đồng nghiệp sáng chói,2
"Thời gian linh động, không gian thoáng, có nhiều cơ hội phát triển bản thân",2
"Môi trường làm việc thoải mái, Đồng nghiệp toàn siêu nhân",3
"Môi trường làm việc văn minh, chuyên nghiệp",3
"Môi trường làm việc Bắc Âu, đãi ngộ khá tốt",2
"Môi trường làm việc thoải mái, sếp tâm lí",2
"Môi trường làm việc tốt, giờ giấc làm linh hoạt. Các sếp thì pro",2
Tầm nhìn phát triển và văn hoá môi trường làm việc của cty rất tốt,2
"Thời gian làm việc flexible, thiết bị làm việc tốt, học hỏi nhiều",2
"Công ty tốt có , sản phẩm phát triển,nhiều cơ hội",2
"Thời gian linh hoạt, giúp mình chủ động được trong cả công việc và gia đình",3
"Văn hóa làm việc Châu Âu,",1
"Môi trường làm việc năng động, được chủ động về thời gian",2
"Con người tốt, sản phẩm tiềm năm, có nhiều cơ hội và nhiều thứ để học hỏi",2
"Môi trường làm việc thoải mái, chế độ tốt",2
"MT làm việc thoải mái, được chủ động công nghệ",2
Môi trường linh hoạt,2
Môi trường làm việc tuyệt vời,2
"Môi trường quốc tế, chế độ tuyệt vời",2
Công ty gia đình thứ 2,1
"Lương hơi thấp, nhưng bù lại phúc lợi tốt và môi trường làm việc thoải mái",2
Môi trường già nua,2
Cũng được,3
Đã từng là môi trường làm việc tốt nhưng theo thời gian đã trở thành nhàm chán,2
Một công ty tốt,1
Môi trường tốt để học hỏi,2
"thăng tiến chậm, xa trung tâm, đóng bảo hiểm đầy đủ full lương,",3
Chú giám đốc tốt,1
Môi trường làm việc rất tốt,2
Phúc lợi tốt. Phù hợp với những người thích ổn định .,2
"Sếp tốt, môi trường thoải mái",2
Môi trường làm việc tốt,2
"Sếp tốt, môi trường nhiều cơ hội",2
Không có định hướng phát triển và tính không minh bạch,2
Line manager không nice,1
Có cái được cái không,1
Không dám nói xấu,1
"Tinh thần startup, chế độ thì ""lâu năm""",2
Hardwork team,0
"Công ty có product hay, học được nhiều",1
Review khách quan,1
Học được nhiều,1
Môi trường làm việc và các chính sách,2
Nhân viên quèn nên đánh giá như vậy,2
Công ty đẹp và thoải mái,3
Thích hợp cho mấy bạn trẻ muốn cày,0
Được học hỏi nhiều,2
Đại diện cho một góc nhìn khác,3
HR thiếu chuyên nghiệp,3
Công ty ổn,1
Hòa đồng thân thiện,0
Mọi thứ đều tốt,2
Công ty Startup,1
Môi trường làm việc tốt để phát triển bản thân,2
Môi trường thân thiện lành mạnh,2
Startup có tiếng ở Đông Nam Á,2
Công ty có môi trường tốt để phát triển về tech và các chính sách ổn,2
Work hard - Play hard,0
Tôi cảm thấy khá ok về nhiều mặt,1
Học hỏi được nhiều về technical,0
Công ty tuyệt vời,1
Công ty tốt,1
Nơi không phù hợp với các bạn thích công việc nhẹ nhàng,3
"Sếp có tâm có tầm, đồng nghiệp tốt, thời gian thoải mái",0
"Sếp tốt, Nhân viên đều được cấp Macbook, Đồ ăn thức uống lúc nào cũng đầy tủ",1
Chính sách công ty rất tốt,2
"Sếp tốt, nhân viên mới đều được cấp macbook",0
Phù hợp với ai chịu được áp lực công việc,1
"Môi trường cởi mở, hòa đồng, được tạo điều kiện phát triển năng lực",2
"Sếp tốt, đồng nghiệp hòa đồng.",0
"Môi trường làm việc thoải mái thân thiện, phát triển được bản thân",2
"Annual Health Checkup, Premium Health Care for all members",3
"Môi trường làm việc trẻ trung, năng động, học hỏi được nhiều",2
"Văn phòng, môi trường làm việc, đãi ngộ rất tuyệt vời.",2
"Sản phẩm bền vững, môi trường hiện đại, công việc gần full option",3
Ấm áp như một gia đình,3
Môi trg làm việc & cơ hội phát triển tốt,2
"Văn phòng rộng rãi, đẹp, lương ổn",3
"Môi tường làm việc năng động, chế độ phúc lợi tốt",2
Môi trường tạo điều kiện phát triển cho nhân viên,2
Một công ty tốt để làm việc,2
"Sếp tốt, môi trường thân thiện",0
"Văn phòng đẹp, cơ sở vật chất đầy đủ, môi trường làm việc tốt",3
"Chế độ công ty tốt, sếp cực kỳ hiền",1
Môi trường Nhật nhưng lại là Startup kỳ lân,3
"Môi trường làm việc tốt, ít phải OT",2
Môi trường và chế độ,2
Môi trường thoải mái,2
"Nhân viên năng động, hòa đồng",0
Nhân viên mới đều được cấp máy tính riêng,0
"Môi trường làm việc hòa đồng, phúc lợi của công ty khá tốt.",2
Môi trường làm việc năng động,2
"Chế độ tốt, môi trường product nhiều thử thách",2
"Đồng nghiệp vui, môi trường làm việc tốt",2
"Môi trường năng động, chế độ ổn",2
"Môi trường tốt, đồng nghiệp tốt",2
"Chế độ công ty rất tốt, môi trường tuyệt vời...",1
"Môi trường làm việc tốt, chế độ lương thưởng hấp dẫn",2
"Sếp tốt, leader đẹp trai, lắng nghe ý kiến của nhân viên.",0
"Công ty Nhật nhưng không quá khắt khe, sếp tâm lý",1
"Nói chung là ổn, thiết bị xịn sò",3
Highly Recommend Working For,3
"Môi trường tốt, chế độ ok",2
Nói chung là Ổn,3
Môi trường đáng để thử và làm việc,2
