Title,cluster
The company takes care of candidates quite well,0
Không minh bạch tiền team building.,2
"Sếp và nhân viên thân thiện, máy móc, thiết bị đầy đủ, nhiều phúc lợi",0
Great place to work,0
Nhóm BOT model có nhiều dự án Product lớn và thú vị,2
"Manager cởi mở, giờ giấc thoải mái, có nhiều benefits và traning cho nhân viên",0
"Môi trường tốt, lương và benefit cạnh tranh so với thị trường",0
Cảm nhận về CBTW,0
CBTW is a great place to work,0
"Công ty có văn hóa gắn kết, nhưng cần cải thiện phúc lợi",1
Nơi làm việc năng động và nhiều cơ hội phát triển,1
Decent Workplace with Areas to Improve,0
Collaborative and Fun Workplace,0
My Experience at CBTW,0
My Experience at CBTW,0
Công ty chuyên nghiệp nhất từng làm qua,2
Modern Company,0
Công ty cung cấp trang thiết bị đầy đủ cho nhân viên,1
Great Place to Work - Its really amazing to be a part of CBTW,1
Modern Company - Nice QA Department,2
Công ty đa quốc gia,1
Great Place to Work - Its really amazing to be a part of PTC,1
Great Place to work and improvement,2
Amazing experience!,0
Môi trường làm việc tốt,1
Mọi thứ đều tốt,1
"Công ty tốt, môi trường chuyên nghiệp, thời gian flexible",2
Môi trường làm việc tốt,1
Nice working space,0
Great place to work,1
Công ty rất tốt,1
"Công ty tốt, có thể học hỏi nhiều",2
Môi trường rất đáng thử,1
"Công ty tốt, môi trường chuyên nghiệp, thời gian flexible",2
Great Place to Work,0
"""Môi trường tốt""",0
Lãnh đạo tham gia và gắn kết với nhân viên,1
"Môi trường làm việc thoải mái, cơ sở vật chất hiện đại",1
Everything is good.,0
Môi trường làm việc tốt,0
Tùy suy nghĩ mn về việc tốt hay không,2
Challenging & competitive environment,0
"Lương cạnh tranh, team vui",2
Highly recommend,0
Đồng nghiệp rất tốt,1
Cũng tạm ổn,1
"chương trình training hay, nhiều dự án thử thách",2
PYCO Group - A really good working environment,0
"Môi trường năng động, nhân viên thân thiện",1
"Good lắm, thân thiện, mọi thứ ok",1
Nơi để học hỏi,2
Môi trường làm việc cởi mở,2
Không thích hợp ở lâu,2
Công ty tốt để làm việc,2
Challenging but Stress-free environment,0
Môi trường làm việc rất tốt,1
"Nhiều dự án đa dạng, áp lực cao",2
Môi trường thân thiện như một gia đình,1
Môi trường làm việc năng động,0
Good company but still need to improve processes in many aspects,0
"Công ty tốt, cho WFH",2
"Chính sách, phúc lợi tốt, môi trường làm việc tốt",1
Công ty đối đãi nhân viên rất tốt,2
"Lương cao, chế độ tốt.",2
Thật tuyệt vời khi là một thành viên của Meeyland,0
Một nơi đáng để làm việc và cống hiến.,1
công ty 100% cổ phần và nhà đầu tư Việt Nam tuyệt vời nhất mình được biết.,1
Phúc lợi bảo hiểm sức khỏe và thai sản tốt,1
"Môi trường làm việc nice, mức lương cạnh tranh",2
"Văn phòng đẹp, chế độ phúc lợi ổn, công việc có thử thách không nhàm chán",0
Môi trường làm việc tuyệt vời,0
Nơi làm việc rất lý tưởng cho các dev,1
Công ty đang đi xuống,2
Môi trường linh hoạt,2
"Môi trường làm việc nice, nhiều cây xanh, hoa tươi mỗi ngày",1
Công ty môi trường làm việc tốt,1
Thích đi đến công ty làm hơn mặc dù được remote,1
"Môi trường làm việc đề cao tính học hỏi và chia sẻ, mức lương cạnh tranh.",0
"Môi trường làm việc tốt, mức lương cạnh tranh, đề cao tính chủ động",1
CF là công ty có chế độ đãi ngộ rất tốt,1
Môi trường làm việc tuyệt vời,1
"Văn phòng đẹp, môi trường thoải mái",0
Creative Force là công ty đầu tiên mình gắn bó được trên 2 năm :))),1
Công việc và chế độ rất tốt nhưng vẫn có một số điểm cần cải thiện,0
Công ty xứng đáng chọn nơi làm việc lâu dài,1
Môi trường làm việc chuyên nghiệp,1
"Môi trường Bắc Âu chuyên nghiệp, nhiều cơ hội và thử thách",2
"Thời gian làm việc thoải mái, đồng nghiệp support tốt",2
"Giờ giấc linh hoạt, môi trường khá tốt để học hỏi",2
Công ty product tốt nhất mình từng làm việc,0
Công ty tốt nhất trong các công ty mình đã đi làm tới giờ,1
"Môi trường làm việc thoải mái, đồng nghiệp thân thiện, văn phòng rộng đẹp.",1
Một trong những cty product đáng để làm việc nha!,2
"Môi trường làm việc thoải mái, hoa tươi ngập tràn văn phòng",0
Môi trường làm việc chuyên nghiệp,1
"Môi trường làm việc quốc tế, cởi mở và đề cao tinh thần học hỏi",1
"Great environment, modern office, collaborative team, challenging projects.",0
Môi trường làm việc tốt,2
"Môi trường làm việc thoải mái,cơ hội phát triển tốt",0
Ideal workplace,0
Chế độ phúc lợi tốt,0
"Môi trường tốt, công ty phát triển, nhân viên phát triển",1
Môi trường nhiều tiềm năng để phát triển,0
"Phúc lợi công ty tốt, môi trường làm việc thoải mái",0
"Môi trường năng động, chế độ đầy đủ",1
Công ty product Đan Mạch,0
"Công ty Bắc Âu với văn hóa làm việc cởi mở, work-life balance",1
Rất đáng để mọi người gia nhập,0
Thật tuyệt vời khi gia nhập gia đinh Creative Force,1
"Chế độ phúc lợi tốt, thoải mái làm việc.",2
Phúc lợi tốt,1
Đi làm vì đam mê,2
"Phúc lợi nhân viên tốt, hạnh phúc khi đã gia nhập CF",1
"Môi trường làm việc thoải mái, có chính sách bảo hiểm cho người thân",1
"Môi trường làm việc thoải mái, thân thiện, phù hợp phát triển bản thân",0
Nhiều lúc chán chả buồn nói!,2
"Môi trường làm việc thoải mái, giờ giấc linh hoạt",1
Gia nhập CF là một lựa chọn sáng suốt,0
Mình thấy công ty là 1 môi trường làm việc khá tốt,2
Môi trường làm việc và chế độ phúc lợi tuyệt vời,1
"Sản phẩm hay, văn phòng đẹp, môi trường và văn hóa tốt",1
Nơi trải nghiệm tuyệt vời và môi trường thân thiện,1
"Môi trường tốt, Back office support tuyệt vời, Ae Dev trình cao",0
Môi trường làm việc và chế độ phúc lợi tốt,0
"Môi trường làm việc thoải mái, rất tốt để học hỏi và phát triển",0
Môi trường và chế độ cực tốt. Rất đáng để join.,2
"Môi trường thân thiện, phù hợp gắn bó lâu dài",2
Nhìn chung là khá tốt,2
Flexible Time,1
Thời gian flexible,2
Đỉnh cao của flexible,1
"Môi trường làm việc học hỏi tốt, nhiều cơ hội thăng tiến cho mọi người",2
Một công ty đáng để join,1
Đáng để thử,1
Môi trường rất tốt để học hỏi và phát triển,1
"Môi trường làm việc tốt, phúc lợi công ty tốt",1
Môi trường làm việc thoải mái 😄,2
"Môi trường làm việc ""siêu"" flexible",0
"Môi trường thân thiện, cởi mở, 1 nơi tốt để phát triển",0
Cảm nhận hiện tại là happy,0
"Môi trường làm việc tốt, chế độ phúc lợi tốt",2
"Môi trường năng động, thoải mái",1
Luôn luôn lắng nghe để cùng nhau cải thiện,1
"Môi trường & chế độ tốt, được học hỏi nhiều",1
"Môi trường làm việc tốt, mọi người thân thiện, dễ gần.",0
Môi trường làm việc và chế độ công ty tốt,0
Môi trường rất tốt,2
Nơi làm việc tuyệt vời là nơi có đồng nghiệp sáng chói,0
"Thời gian linh động, không gian thoáng, có nhiều cơ hội phát triển bản thân",2
"Môi trường làm việc thoải mái, Đồng nghiệp toàn siêu nhân",0
"Môi trường làm việc văn minh, chuyên nghiệp",1
"Môi trường làm việc Bắc Âu, đãi ngộ khá tốt",0
"Môi trường làm việc thoải mái, sếp tâm lí",2
"Môi trường làm việc tốt, giờ giấc làm linh hoạt. Các sếp thì pro",1
Tầm nhìn phát triển và văn hoá môi trường làm việc của cty rất tốt,0
"Thời gian làm việc flexible, thiết bị làm việc tốt, học hỏi nhiều",2
"Công ty tốt có , sản phẩm phát triển,nhiều cơ hội",1
"Thời gian linh hoạt, giúp mình chủ động được trong cả công việc và gia đình",1
"Văn hóa làm việc Châu Âu,",0
"Môi trường làm việc năng động, được chủ động về thời gian",0
"Con người tốt, sản phẩm tiềm năm, có nhiều cơ hội và nhiều thứ để học hỏi",2
"Môi trường làm việc thoải mái, chế độ tốt",1
"MT làm việc thoải mái, được chủ động công nghệ",1
Môi trường linh hoạt,1
Môi trường làm việc tuyệt vời,1
"Môi trường quốc tế, chế độ tuyệt vời",1
Công ty gia đình thứ 2,2
"Lương hơi thấp, nhưng bù lại phúc lợi tốt và môi trường làm việc thoải mái",2
Môi trường già nua,2
Cũng được,2
Đã từng là môi trường làm việc tốt nhưng theo thời gian đã trở thành nhàm chán,2
Một công ty tốt,1
Môi trường tốt để học hỏi,2
"thăng tiến chậm, xa trung tâm, đóng bảo hiểm đầy đủ full lương,",2
Chú giám đốc tốt,2
Môi trường làm việc rất tốt,1
Phúc lợi tốt. Phù hợp với những người thích ổn định .,1
"Sếp tốt, môi trường thoải mái",2
Môi trường làm việc tốt,2
"Sếp tốt, môi trường nhiều cơ hội",0
Không có định hướng phát triển và tính không minh bạch,2
Line manager không nice,0
Có cái được cái không,0
Không dám nói xấu,0
"Tinh thần startup, chế độ thì ""lâu năm""",2
Hardwork team,2
"Công ty có product hay, học được nhiều",2
Review khách quan,0
Học được nhiều,0
Môi trường làm việc và các chính sách,0
Nhân viên quèn nên đánh giá như vậy,0
Công ty đẹp và thoải mái,2
Thích hợp cho mấy bạn trẻ muốn cày,2
Được học hỏi nhiều,1
Đại diện cho một góc nhìn khác,1
HR thiếu chuyên nghiệp,1
Công ty ổn,2
Hòa đồng thân thiện,1
Mọi thứ đều tốt,1
Công ty Startup,2
Môi trường làm việc tốt để phát triển bản thân,0
Môi trường thân thiện lành mạnh,0
Startup có tiếng ở Đông Nam Á,0
Công ty có môi trường tốt để phát triển về tech và các chính sách ổn,1
Work hard - Play hard,0
Tôi cảm thấy khá ok về nhiều mặt,2
Học hỏi được nhiều về technical,2
Công ty tuyệt vời,1
Công ty tốt,0
Nơi không phù hợp với các bạn thích công việc nhẹ nhàng,2
"Sếp có tâm có tầm, đồng nghiệp tốt, thời gian thoải mái",2
"Sếp tốt, Nhân viên đều được cấp Macbook, Đồ ăn thức uống lúc nào cũng đầy tủ",1
Chính sách công ty rất tốt,0
"Sếp tốt, nhân viên mới đều được cấp macbook",1
Phù hợp với ai chịu được áp lực công việc,2
"Môi trường cởi mở, hòa đồng, được tạo điều kiện phát triển năng lực",1
"Sếp tốt, đồng nghiệp hòa đồng.",0
"Môi trường làm việc thoải mái thân thiện, phát triển được bản thân",1
"Annual Health Checkup, Premium Health Care for all members",0
"Môi trường làm việc trẻ trung, năng động, học hỏi được nhiều",1
"Văn phòng, môi trường làm việc, đãi ngộ rất tuyệt vời.",0
"Sản phẩm bền vững, môi trường hiện đại, công việc gần full option",1
Ấm áp như một gia đình,1
Môi trg làm việc & cơ hội phát triển tốt,1
"Văn phòng rộng rãi, đẹp, lương ổn",0
"Môi tường làm việc năng động, chế độ phúc lợi tốt",1
Môi trường tạo điều kiện phát triển cho nhân viên,1
Một công ty tốt để làm việc,1
"Sếp tốt, môi trường thân thiện",1
"Văn phòng đẹp, cơ sở vật chất đầy đủ, môi trường làm việc tốt",1
"Chế độ công ty tốt, sếp cực kỳ hiền",0
Môi trường Nhật nhưng lại là Startup kỳ lân,0
"Môi trường làm việc tốt, ít phải OT",0
Môi trường và chế độ,0
Môi trường thoải mái,2
"Nhân viên năng động, hòa đồng",1
Nhân viên mới đều được cấp máy tính riêng,1
"Môi trường làm việc hòa đồng, phúc lợi của công ty khá tốt.",0
Môi trường làm việc năng động,0
"Chế độ tốt, môi trường product nhiều thử thách",2
"Đồng nghiệp vui, môi trường làm việc tốt",1
"Môi trường năng động, chế độ ổn",1
"Môi trường tốt, đồng nghiệp tốt",2
"Chế độ công ty rất tốt, môi trường tuyệt vời...",1
"Môi trường làm việc tốt, chế độ lương thưởng hấp dẫn",1
"Sếp tốt, leader đẹp trai, lắng nghe ý kiến của nhân viên.",2
"Công ty Nhật nhưng không quá khắt khe, sếp tâm lý",2
"Nói chung là ổn, thiết bị xịn sò",0
Highly Recommend Working For,0
"Môi trường tốt, chế độ ok",2
Nói chung là Ổn,2
Môi trường đáng để thử và làm việc,1
